symbol,detected,score,case,strength,horizon_days,horizon_tf,dormant,hidden,spring,churn,taker,fuel,leverage,zone_price,events,zones,zones_conf,vortex_scale,vortex_dir,vortex_str,collapsing,delta_slope,buy_share,growth_x,peak_age,drop_pct,failures,rejects,error
PENGUUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71,5,1,10,up,0.243,0,-0.02563,0.4876,1.64,220,61.9,,flow_dormant=цикла не было: рост до пика x1.64 < x3.0 | flow_hidden=поток не растёт: наклон -0.02563 < 0.01 | flow_leverage=фандинг не отрицательный: 10.8% APR > -5.0% | flow_spring=не сжалась: squeeze 0.96 > 0.9,
VVVUSDT,1,73,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,0.0,48.4,0.0,9.171000000000001,126,13,11,10,down,0.453,0,0.00506,0.5006,19.35,72,54.5,,flow_dormant=отскока не было: 15.1% < 30.0% | flow_hidden=поток не растёт: наклон 0.00506 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 1.37 > 0.95,
APTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,72,5,4,10,none,0.0,0,-0.04343,0.4783,1.42,220,73.5,,flow_dormant=цикла не было: рост до пика x1.42 < x3.0 | flow_hidden=поток не растёт: наклон -0.04343 < 0.01 | flow_leverage=фандинг не отрицательный: 3.8% APR > -5.0% | flow_spring=фон шумный: rel_vol 1.44 > 0.95,
TAKEUSDT,1,100,flow_fuel,экстремальный,2,дни,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.03529666666666667,74,6,3,10,up,0.601,0,0.01132,0.5038,1.66,228,97.4,,flow_dormant=цикла не было: рост до пика x1.66 < x3.0 | flow_hidden=цена растёт: наклон 0.02313 > 0.002 | flow_leverage=цена идёт: +90.2% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 9.61 > 0.95,
CRVUSDT,1,77,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,0.0,51.7,0.0,0.23409999999999997,44,5,3,10,up,0.494,0,-0.01627,0.4913,1.38,209,63.0,,flow_dormant=цикла не было: рост до пика x1.38 < x3.0 | flow_hidden=цена растёт: наклон 0.00213 > 0.002 | flow_leverage=цена идёт: +23.0% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 1.56 > 0.95,
FETUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,72,12,6,10,up,0.11,0,-0.04031,0.4814,1.64,220,58.3,,flow_dormant=цикла не было: рост до пика x1.64 < x3.0 | flow_hidden=поток не растёт: наклон -0.04031 < 0.01 | flow_leverage=фандинг не отрицательный: 1.9% APR > -5.0% | flow_spring=фон шумный: rel_vol 1.02 > 0.95,
GWEIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,40,5,3,3,down,0.587,0,-0.03363,0.4842,10.96,46,94.2,,flow_dormant=база не была тихой: оборот 1.46 к падению > 0.95 | flow_hidden=поток не растёт: наклон -0.03363 < 0.01 | flow_leverage=цена идёт: +76.6% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 1.28 > 0.95,
MOVEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,96,14,8,10,none,0.0,0,-0.02519,0.4876,1.44,208,86.5,,flow_dormant=цикла не было: рост до пика x1.44 < x3.0 | flow_hidden=поток не растёт: наклон -0.02519 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 8.75 > 0.95,
VIRTUALUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,63,10,5,10,up,0.164,0,-0.01804,0.4869,1.91,220,61.6,,flow_dormant=цикла не было: рост до пика x1.91 < x3.0 | flow_hidden=поток не растёт: наклон -0.01804 < 0.01 | flow_leverage=фандинг не отрицательный: 1.8% APR > -5.0% | flow_spring=фон шумный: rel_vol 1.02 > 0.95,
GIGGLEUSDT,1,59,flow_taker,умеренный,2,дни,0.0,0.0,0.0,0.0,34.5,0.0,0.0,28.904999999999998,42,4,2,3,up,0.183,0,-0.01922,0.4918,1.48,222,74.9,,flow_dormant=цикла не было: рост до пика x1.48 < x3.0 | flow_hidden=цена растёт: наклон 0.00630 > 0.002 | flow_leverage=цена идёт: -25.8% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 1.43 > 0.95,
XAIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,82,13,6,10,up,0.165,0,-0.04325,0.4766,1.56,209,74.6,,flow_dormant=цикла не было: рост до пика x1.56 < x3.0 | flow_hidden=поток не растёт: наклон -0.04325 < 0.01 | flow_leverage=цена идёт: +16.4% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95,
JTOUSDT,1,76,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,0.0,51.4,0.0,0.5147833333333334,109,9,5,10,up,0.764,0,-0.02587,0.4877,4.24,49,47.1,,flow_dormant=база не была тихой: оборот 2.02 к падению > 0.95 | flow_hidden=поток не растёт: наклон -0.02587 < 0.01 | flow_leverage=цена идёт: +11.4% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 1.23 > 0.95,
PLUMEUSDT,1,53,flow_churn,умеренный,2,дни,0.0,0.0,0.0,27.6,0.0,0.0,0.0,0.012313333333333334,105,10,8,10,up,0.164,0,-0.02535,0.4867,1.47,231,58.8,,flow_dormant=цикла не было: рост до пика x1.47 < x3.0 | flow_hidden=цена растёт: наклон 0.00272 > 0.002 | flow_leverage=цена идёт: +14.5% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 4.61 > 0.95,
ARBUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,63,3,2,10,up,0.211,0,-0.03456,0.4826,1.32,220,69.1,,flow_dormant=цикла не было: рост до пика x1.32 < x3.0 | flow_hidden=поток не растёт: наклон -0.03456 < 0.01 | flow_leverage=фандинг не отрицательный: 1.7% APR > -5.0% | flow_spring=нет опорной зоны под ценой,
BMTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,82,12,5,10,none,0.0,0,-0.0018,0.4983,4.02,4,66.2,,flow_dormant=отскока не было: 14.4% < 30.0% | flow_hidden=цена растёт: наклон 0.00543 > 0.002 | flow_leverage=цена идёт: +30.1% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95,
SKYAIUSDT,1,100,flow_fuel,экстремальный,25,недели,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.06278666666666667,132,8,7,10,down,0.202,0,1e-05,0.4994,29.75,100,97.4,,flow_dormant=база широка: 2007.8% при падении 97.4% — доля 20.62 > 0.55 | flow_hidden=поток не растёт: наклон 0.00001 < 0.01 | flow_leverage=цена идёт: +179.3% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 2.07 > 0.95,
DEXEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,159,10,6,10,down,0.113,0,-0.02204,0.4913,29.1,33,97.4,,flow_dormant=база не была тихой: оборот 3.90 к падению > 0.95 | flow_hidden=поток не растёт: наклон -0.02204 < 0.01 | flow_leverage=цена идёт: -18.2% за 14 баров > 10.0% | flow_spring=нет опорной зоны под ценой,
OPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,55,6,2,10,up,0.529,0,-0.0149,0.4906,1.51,213,78.3,,flow_dormant=цикла не было: рост до пика x1.51 < x3.0 | flow_hidden=поток не растёт: наклон -0.01490 < 0.01 | flow_leverage=фандинг не отрицательный: 8.9% APR > -5.0% | flow_spring=нет опорной зоны под ценой,
LDOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71,7,3,10,up,0.113,0,-0.02218,0.4914,1.39,220,65.6,,flow_dormant=цикла не было: рост до пика x1.39 < x3.0 | flow_hidden=цена растёт: наклон 0.00403 > 0.002 | flow_leverage=цена идёт: -10.0% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 1.07 > 0.95,
BLUAIUSDT,1,94,flow_fuel,экстремальный,2,дни,0.0,0.0,0.0,0.0,0.0,68.5,0.0,0.011379333333333332,70,4,4,3,none,0.0,0,0.00273,0.5,8.41,3,70.8,,flow_dormant=база широка: 252.5% при падении 70.8% — доля 3.57 > 0.55 | flow_hidden=поток не растёт: наклон 0.00273 < 0.01 | flow_leverage=цена идёт: +13.5% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 5.58 > 0.95,
XPLUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,37,4,1,10,none,0.0,0,-0.02851,0.4832,1.86,220,71.9,,flow_dormant=цикла не было: рост до пика x1.86 < x3.0 | flow_hidden=поток не растёт: наклон -0.02851 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=нет опорной зоны под ценой,
ICPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99,15,14,10,up,0.165,0,-0.03629,0.4814,1.81,211,58.7,,flow_dormant=цикла не было: рост до пика x1.81 < x3.0 | flow_hidden=поток не растёт: наклон -0.03629 < 0.01 | flow_leverage=фандинг не отрицательный: 5.1% APR > -5.0% | flow_spring=фон шумный: rel_vol 1.19 > 0.95,
SYNUSDT,1,76,flow_fuel,сильный,7,неделя,0.0,0.0,0.0,0.0,0.0,51.4,0.0,0.07614166666666666,132,10,8,10,up,0.112,0,-0.01457,0.4938,26.56,45,88.9,,flow_dormant=база не была тихой: оборот 37.63 к падению > 0.95 | flow_hidden=поток не растёт: наклон -0.01457 < 0.01 | flow_leverage=цена идёт: +19.9% за 14 баров > 10.0% | flow_spring=диапазон широк: 121.4% > 35%,
EPICUSDT,1,64,flow_fuel,умеренный,2,дни,0.0,0.0,0.0,0.0,0.0,39.3,0.0,0.3151333333333334,131,6,3,10,up,0.866,0,0.00179,0.4989,6.76,6,75.0,,flow_dormant=база не была тихой: оборот 9.05 к падению > 0.95 | flow_hidden=цена растёт: наклон 0.00965 > 0.002 | flow_leverage=цена идёт: -59.7% за 14 баров > 10.0% | flow_spring=не сжалась: squeeze 1.67 > 0.9,
HOLOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,76,8,7,0,none,0.0,0,-0.0068,0.495,2.13,2,34.4,,flow_dormant=цикла не было: рост до пика x2.13 < x3.0 | flow_hidden=поток не растёт: наклон -0.00680 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 4.33 > 0.95,
ASTERUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,32,5,2,3,down,0.142,0,-0.04967,0.4735,1.25,221,50.4,,flow_dormant=цикла не было: рост до пика x1.25 < x3.0 | flow_hidden=поток не растёт: наклон -0.04967 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=нет опорной зоны под ценой,
RVNUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,94,8,5,10,none,0.0,0,-0.02192,0.4836,1.3,213,69.8,,flow_dormant=цикла не было: рост до пика x1.30 < x3.0 | flow_hidden=поток не растёт: наклон -0.02192 < 0.01 | flow_leverage=цена идёт: -24.2% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95,
COOKIEUSDT,1,75,flow_fuel,сильный,25,недели,0.0,0.0,0.0,38.6,0.0,44.2,0.0,0.010317,91,10,3,10,up,0.262,0,-0.03019,0.4842,1.39,221,85.7,,flow_dormant=цикла не было: рост до пика x1.39 < x3.0 | flow_hidden=цена растёт: наклон 0.00332 > 0.002 | flow_leverage=цена идёт: +64.9% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95,
BOMEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,89,10,7,10,up,0.271,0,-0.01519,0.4922,2.7,4,19.3,,flow_dormant=цикла не было: рост до пика x2.70 < x3.0 | flow_hidden=цена растёт: наклон 0.01065 > 0.002 | flow_leverage=цена идёт: +39.3% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 1.64 > 0.95,
PIXELUSDT,1,75,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,0.0,49.5,0.0,0.004565666666666667,94,16,8,10,down,0.26,0,-0.035,0.4823,3.87,156,78.3,,flow_dormant=отскока не было: 15.0% < 30.0% | flow_hidden=поток не растёт: наклон -0.03500 < 0.01 | flow_leverage=цена идёт: +24.8% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 9.62 > 0.95,
ESPORTSUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,119,7,6,10,down,0.262,0,-0.01016,0.4954,3.24,86,98.4,,flow_dormant=база не была тихой: оборот 10.93 к падению > 0.95 | flow_hidden=поток не растёт: наклон -0.01016 < 0.01 | flow_leverage=цена идёт: -20.1% за 14 баров > 10.0% | flow_spring=нет опорной зоны под ценой,
TSTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,127,10,9,10,none,0.0,0,-0.02997,0.485,4.6,102,73.2,,flow_dormant=база не была тихой: оборот 0.98 к падению > 0.95 | flow_hidden=цена растёт: наклон 0.00561 > 0.002 | flow_leverage=цена идёт: +23.3% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 5.55 > 0.95,
ZBTUSDT,1,55,flow_fuel,умеренный,2,дни,0.0,0.0,0.0,0.0,0.0,29.7,0.0,0.07372166666666666,61,6,2,3,none,0.0,0,-0.00954,0.4936,4.91,110,70.8,,flow_dormant=база широка: 157.5% при падении 70.8% — доля 2.22 > 0.55 | flow_hidden=поток не растёт: наклон -0.00954 < 0.01 | flow_leverage=цена идёт: -22.7% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 1.12 > 0.95,
UBUSDT,1,73,flow_fuel,сильный,2,дни,0.0,0.0,0.0,0.0,0.0,48.4,0.0,0.06400333333333334,83,9,6,3,up,0.213,0,0.00405,0.5011,13.73,91,76.7,,flow_dormant=база не была тихой: оборот 2.54 к падению > 0.95 | flow_hidden=цена растёт: наклон 0.01030 > 0.002 | flow_leverage=цена идёт: -21.4% за 14 баров > 10.0% | flow_spring=не сжалась: squeeze 1.14 > 0.9,
WIFUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47,4,2,10,up,0.454,0,-0.02619,0.4896,1.93,220,73.7,,flow_dormant=цикла не было: рост до пика x1.93 < x3.0 | flow_hidden=поток не растёт: наклон -0.02619 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=нет опорной зоны под ценой,
CSOPSKHYNIX2LUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,,0,,,,,,,,
ENSOUSDT,1,73,flow_fuel,сильный,2,дни,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.6777333333333333,58,8,3,3,none,0.0,0,-0.0219,0.485,5.95,170,83.2,,flow_dormant=отскока не было: 9.7% < 30.0% | flow_hidden=цена растёт: наклон 0.00846 > 0.002 | flow_leverage=цена идёт: -22.8% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 2.35 > 0.95,
JASMYUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,59,8,5,10,up,0.332,0,-0.03838,0.4784,1.87,218,62.4,,flow_dormant=цикла не было: рост до пика x1.87 < x3.0 | flow_hidden=поток не растёт: наклон -0.03838 < 0.01 | flow_leverage=фандинг не отрицательный: 2.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 3.83 > 0.95,
MUBARAKUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90,9,5,10,none,0.0,0,-0.02126,0.4878,3.28,4,48.8,,flow_dormant=отскока не было: 9.0% < 30.0% | flow_hidden=цена растёт: наклон 0.00841 > 0.002 | flow_leverage=цена идёт: +39.2% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 3.56 > 0.95,
RENDERUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,70,9,5,10,up,0.174,0,-0.04318,0.4826,2.3,215,58.6,,flow_dormant=цикла не было: рост до пика x2.30 < x3.0 | flow_hidden=поток не растёт: наклон -0.04318 < 0.01 | flow_leverage=фандинг не отрицательный: -1.7% APR > -5.0% | flow_spring=нет опорной зоны под ценой,
TIAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,62,6,3,10,up,0.128,0,-0.03218,0.4768,1.46,213,57.0,,flow_dormant=цикла не было: рост до пика x1.46 < x3.0 | flow_hidden=поток не растёт: наклон -0.03218 < 0.01 | flow_leverage=фандинг не отрицательный: 9.4% APR > -5.0% | flow_spring=нет опорной зоны под ценой,
TLMUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,129,18,13,10,up,0.213,0,-0.00882,0.4956,5.34,39,70.7,,flow_dormant=база не была тихой: оборот 8.24 к падению > 0.95 | flow_hidden=цена растёт: наклон 0.00529 > 0.002 | flow_leverage=позицию не набирают: OI -0.171 < 0.15 | flow_spring=фон шумный: rel_vol 0.97 > 0.95,
INXUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,35,7,2,3,none,0.0,0,-0.03016,0.4825,2.84,123,78.9,,flow_dormant=цикла не было: рост до пика x2.84 < x3.0 | flow_hidden=поток не растёт: наклон -0.03016 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 4.85 > 0.95,
INTWUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,,0,,,,,,,,
EULUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71,12,7,3,none,0.0,0,-0.00119,0.4995,1.27,221,80.1,,flow_dormant=цикла не было: рост до пика x1.27 < x3.0 | flow_hidden=цена растёт: наклон 0.00627 > 0.002 | flow_leverage=цена идёт: -22.8% за 14 баров > 10.0% | flow_spring=диапазон широк: 144.6% > 35%,
DODOXUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,120,10,8,10,up,0.155,0,-0.02026,0.4907,2.62,8,43.6,,flow_dormant=цикла не было: рост до пика x2.62 < x3.0 | flow_hidden=цена растёт: наклон 0.00453 > 0.002 | flow_leverage=цена идёт: +22.2% за 14 баров > 10.0% | flow_spring=не сжалась: squeeze 1.51 > 0.9,
IDUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,110,12,11,10,up,0.412,0,-0.01617,0.4908,1.66,216,75.2,,flow_dormant=цикла не было: рост до пика x1.66 < x3.0 | flow_hidden=поток не растёт: наклон -0.01617 < 0.01 | flow_leverage=фандинг не отрицательный: 5.5% APR > -5.0% | flow_spring=фон шумный: rel_vol 2.31 > 0.95,
RIFUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,132,12,10,10,none,0.0,0,-0.00113,0.4997,5.19,60,70.1,,flow_dormant=база не была тихой: оборот 12.78 к падению > 0.95 | flow_hidden=поток не растёт: наклон -0.00113 < 0.01 | flow_leverage=цена идёт: -21.0% за 14 баров > 10.0% | flow_spring=диапазон широк: 130.1% > 35%,
HYUNDAIUSDT,1,57,flow_fuel,умеренный,2,дни,0.0,0.0,0.0,0.0,0.0,32.3,0.0,274.7316666666667,7,1,0,1,up,0.083,0,-0.00759,0.4977,1.37,72,55.2,,flow_dormant=цикла не было: рост до пика x1.37 < x3.0 | flow_hidden=поток не растёт: наклон -0.00759 < 0.01 | flow_leverage=цена идёт: +25.4% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 3.96 > 0.95,
CHIPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3,0,0,3,down,0.112,0,-0.04143,0.4793,4.9,113,84.7,,"flow_dormant=отскока не было: 18.8% < 30.0% | flow_hidden=поток не растёт: наклон -0.04143 < 0.01 | flow_leverage=нет живых зон, сеть не запрашивалась | flow_spring=нет живых зон",
DASHUSDT,1,73,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,0.0,47.8,0.0,29.003333333333337,115,14,11,10,up,0.163,0,-0.03921,0.4848,2.76,210,70.1,,flow_dormant=цикла не было: рост до пика x2.76 < x3.0 | flow_hidden=поток не растёт: наклон -0.03921 < 0.01 | flow_leverage=фандинг не отрицательный: 8.1% APR > -5.0% | flow_spring=событий за 24 баров 0 < 2,
ESPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,34,4,3,3,none,0.0,0,-0.01697,0.494,3.77,171,71.3,,flow_dormant=отскока не было: 7.8% < 30.0% | flow_hidden=поток не растёт: наклон -0.01697 < 0.01 | flow_leverage=цена идёт: +14.4% за 14 баров > 10.0% | flow_spring=диапазон широк: 83.1% > 35%,
BSBUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,23,1,0,3,down,0.325,0,-0.03728,0.4838,22.24,86,95.9,,flow_dormant=база широка: 504.1% при падении 95.9% — доля 5.26 > 0.55 | flow_hidden=поток не растёт: наклон -0.03728 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=нет опорной зоны под ценой,
RDDTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,,0,,,,,,,,
ORDIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,75,12,4,10,up,0.178,0,-0.04109,0.4828,5.17,119,74.7,,"flow_dormant=отскока не было: 23.9% < 30.0% | flow_hidden=поток не растёт: наклон -0.04109 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фигура собралась, но скор 16.9 < 20 после множителей",
NILUSDT,1,51,flow_churn,умеренный,2,дни,0.0,0.0,0.0,26.1,0.0,0.0,0.0,0.04111666666666666,127,12,8,10,none,0.0,0,-0.02842,0.488,3.6,99,74.8,,flow_dormant=база широка: 82.4% при падении 74.8% — доля 1.10 > 0.55 | flow_hidden=поток не растёт: наклон -0.02842 < 0.01 | flow_leverage=цена идёт: +47.8% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 1.19 > 0.95,
SWARMSUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,102,11,10,10,up,0.158,0,-0.04579,0.4734,6.4,101,84.9,,flow_dormant=отскока не было: 29.0% < 30.0% | flow_hidden=поток не растёт: наклон -0.04579 < 0.01 | flow_leverage=цена идёт: +20.6% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 6.38 > 0.95,
ZAMAUSDT,1,90,flow_fuel,экстремальный,2,дни,0.0,0.0,0.0,0.0,0.0,64.5,0.0,0.03907666666666667,42,6,2,3,up,0.139,0,-0.01335,0.494,2.03,217,92.7,,flow_dormant=цикла не было: рост до пика x2.03 < x3.0 | flow_hidden=цена растёт: наклон 0.01013 > 0.002 | flow_leverage=цена идёт: -12.0% за 14 баров > 10.0% | flow_spring=диапазон широк: 61.2% > 35%,
龙虾USDT,1,57,flow_fuel,умеренный,2,дни,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.011772,25,1,0,3,up,0.135,0,0.00849,0.5054,6.61,4,52.0,,"flow_dormant=база широка: 342.9% при падении 52.0% — доля 6.60 > 0.55 | flow_hidden=цена растёт: наклон 0.01415 > 0.002 | flow_leverage=перегрев лонгов, территория squeeze: 54.4% APR > -5.0% | flow_spring=фон шумный: rel_vol 2.98 > 0.95",
GIGADEVUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,,0,,,,,,,,
SEIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,57,3,2,10,up,0.115,0,-0.03611,0.483,1.29,220,71.0,,flow_dormant=цикла не было: рост до пика x1.29 < x3.0 | flow_hidden=поток не растёт: наклон -0.03611 < 0.01 | flow_leverage=фандинг не отрицательный: -4.8% APR > -5.0% | flow_spring=нет опорной зоны под ценой,
PIEVERSEUSDT,1,54,flow_churn,умеренный,2,дни,0.0,0.0,0.0,29.2,0.0,0.0,0.0,0.7612166666666667,50,6,5,3,none,0.0,0,-0.00255,0.4985,5.03,116,67.6,,flow_dormant=отскока не было: 12.3% < 30.0% | flow_hidden=поток не растёт: наклон -0.00255 < 0.01 | flow_leverage=цена идёт: +13.5% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 2.21 > 0.95,
PENDLEUSDT,1,62,flow_fuel,умеренный,25,недели,0.0,0.0,0.0,0.0,0.0,37.0,0.0,1.2335333333333336,62,5,4,10,up,0.338,0,-0.03927,0.4812,1.45,220,59.7,,flow_dormant=цикла не было: рост до пика x1.45 < x3.0 | flow_hidden=поток не растёт: наклон -0.03927 < 0.01 | flow_leverage=фандинг не отрицательный: 8.5% APR > -5.0% | flow_spring=событий за 24 баров 0 < 2,
ONGUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,108,17,14,10,none,0.0,0,-0.00502,0.4959,2.19,132,66.5,,flow_dormant=цикла не было: рост до пика x2.19 < x3.0 | flow_hidden=поток не растёт: наклон -0.00502 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95,
SLXUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5,0,0,1,up,0.188,1,-0.07443,0.4631,5.0,48,89.4,,flow_dormant=обвал дельты (наклон -0.0744) | flow_hidden=обвал дельты (наклон -0.0744) | flow_leverage=обвал дельты (наклон -0.0744) | flow_spring=нет живых зон,
MOVRUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,111,14,9,10,up,0.345,0,-0.03257,0.4751,4.51,119,83.7,,flow_dormant=база широка: 118.0% при падении 83.7% — доля 1.41 > 0.55 | flow_hidden=поток не растёт: наклон -0.03257 < 0.01 | flow_leverage=цена идёт: -35.4% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 7.04 > 0.95,
BANANAS31USDT,1,90,flow_fuel,экстремальный,25,недели,0.0,0.0,0.0,27.2,0.0,64.5,0.0,0.007607666666666666,131,13,10,10,up,0.172,0,-0.02084,0.487,5.87,144,60.0,,flow_dormant=отскока не было: 16.8% < 30.0% | flow_hidden=поток не растёт: наклон -0.02084 < 0.01 | flow_leverage=цена идёт: +23.6% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 5.07 > 0.95,
ANTHROPICUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7,2,0,1,up,0.401,0,0.01394,0.505,1.2,72,30.6,,flow_dormant=цикла не было: рост до пика x1.20 < x3.0 | flow_hidden=набор комкОм: однородность 0.03 < 0.35 | flow_leverage=цена идёт: +13.9% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 3.45 > 0.95,
