symbol,detected,score,case,strength,horizon_days,horizon_tf,dormant,hidden,spring,churn,taker,fuel,leverage,zone_price,events,zones,zones_conf,vortex_scale,vortex_dir,vortex_str,collapsing,delta_slope,buy_share,growth_x,peak_age,drop_pct,failures,rejects,error
STRKUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,96,7,5,10,up,0.374,0,-0.02721,0.4876,1.26,228,77.0,,"flow_dormant=цикла не было: рост до пика x1.26 < x3.0, за жизнь x1.68 при падении 99.2% | flow_hidden=поток не растёт: наклон -0.02721 < 0.01 | flow_leverage=цена идёт: +17.5% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 3.79 > 0.95",
PIPPINUSDT,0,0,none,,0,,54.0,0.0,0.0,0.0,0.0,54.1,0.0,,113,4,0,10,down,0.788,0,-0.03736,0.4813,5.89,177,98.7,,flow_hidden=поток не растёт: наклон -0.03736 < 0.01 | flow_leverage=фандинг не отрицательный: 14.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 6.02 > 0.95,
TSTUSDT,1,55,flow_taker,умеренный,2,дни,0.0,0.0,0.0,23.5,29.6,0.0,0.0,0.015403666666666668,130,10,9,10,none,0.0,0,-0.04026,0.4843,4.6,110,73.2,,flow_dormant=база широка: 184.9% при падении 73.2% — доля 0.68 > 0.55 | flow_hidden=цена растёт: наклон 0.00793 > 0.002 | flow_leverage=цена идёт: -28.9% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 3.52 > 0.95,
HEIUSDT,1,60,flow_churn,умеренный,7,неделя,0.0,0.0,0.0,28.5,0.0,68.5,0.0,0.13734333333333332,149,11,6,10,none,0.0,0,0.0163,0.505,9.97,16,81.7,,flow_dormant=база широка: 594.2% при падении 81.7% — доля 1.33 > 0.55 | flow_hidden=цена растёт: наклон 0.00256 > 0.002 | flow_leverage=цена идёт: -11.6% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 1.00 > 0.95,
GWEIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42,6,3,3,down,0.216,0,-0.0299,0.4841,10.96,54,94.2,,flow_dormant=база широка: 1634.9% при падении 94.2% — доля 1.00 > 0.55 | flow_hidden=поток не растёт: наклон -0.02990 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 1.22 > 0.95,
MINAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,80,12,7,10,up,0.206,0,-0.02659,0.4899,1.34,229,63.3,,flow_dormant=отскока не было: 13.8% < 15.0% | flow_hidden=поток не растёт: наклон -0.02659 < 0.01 | flow_leverage=цена идёт: +36.1% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95,
PLUMEUSDT,1,59,flow_churn,умеренный,25,недели,0.0,0.0,0.0,33.5,0.0,0.0,0.0,0.013296666666666667,112,13,8,10,up,0.172,0,-0.03297,0.4841,1.14,239,58.8,,"flow_dormant=цикла не было: рост до пика x1.14 < x3.0, за жизнь x1.24 при падении 96.1% | flow_hidden=цена растёт: наклон 0.00536 > 0.002 | flow_leverage=цена идёт: +16.8% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 4.03 > 0.95",
AVNTUSDT,0,0,none,,0,,51.3,0.0,0.0,0.0,0.0,0.0,0.0,,51,10,4,10,up,0.239,0,-0.02763,0.4858,1.37,236,82.3,,flow_hidden=поток не растёт: наклон -0.02763 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 6.19 > 0.95,
NILUSDT,0,0,none,,0,,34.1,0.0,0.0,0.0,0.0,44.2,0.0,,133,11,6,10,none,0.0,0,-0.02494,0.4871,3.6,107,74.8,,flow_hidden=цена растёт: наклон 0.00410 > 0.002 | flow_leverage=цена идёт: +15.9% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 1.75 > 0.95,
APEUSDT,0,0,none,,0,,56.9,0.0,0.0,0.0,0.0,0.0,0.0,,84,7,5,10,up,0.396,0,-0.02089,0.4902,3.45,120,63.6,,flow_hidden=поток не растёт: наклон -0.02089 < 0.01 | flow_leverage=фандинг не отрицательный: 5.7% APR > -5.0% | flow_spring=фон шумный: rel_vol 6.93 > 0.95,
1000RATSUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,123,14,11,10,up,0.104,0,0.01601,0.5062,3.25,19,54.9,,flow_dormant=база широка: 221.2% при падении 54.9% — доля 1.82 > 0.55 | flow_hidden=цена растёт: наклон 0.00866 > 0.002 | flow_leverage=цена идёт: -12.4% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 2.37 > 0.95,
SPKUSDT,0,0,none,,0,,42.7,0.0,0.0,0.0,0.0,0.0,0.0,,84,7,2,10,none,0.0,0,-0.02486,0.4826,3.73,121,79.7,,flow_hidden=поток не растёт: наклон -0.02486 < 0.01 | flow_leverage=цена идёт: +16.3% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95,
OUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2,1,0,1,up,0.102,0,-0.01507,0.4874,1.33,59,56.0,,"flow_dormant=цикла не было: рост до пика x1.33 < x3.0, за жизнь x1.12 при падении 56.0% | flow_hidden=поток не растёт: наклон -0.01507 < 0.01 | flow_leverage=фандинг не отрицательный: 30.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 5.85 > 0.95",
ESPORTSUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,119,7,6,10,down,0.262,0,-0.02146,0.4919,3.24,94,98.5,,flow_dormant=это уже движение: отскок 415.4% > 250.0% | flow_hidden=поток не растёт: наклон -0.02146 < 0.01 | flow_leverage=цена идёт: -15.9% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 1.43 > 0.95,
HMSTRUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,126,14,6,10,up,0.314,0,-0.02353,0.49,3.66,49,68.9,,flow_dormant=база широка: 221.3% при падении 68.9% — доля 1.00 > 0.55 | flow_hidden=поток не растёт: наклон -0.02353 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 8.50 > 0.95,
UNITREEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,,0,,,,,,,,
THETAUSDT,0,0,none,,0,,45.1,0.0,0.0,0.0,0.0,0.0,0.0,,59,8,2,10,none,0.0,0,-0.01319,0.4945,1.45,217,67.5,,flow_hidden=поток не растёт: наклон -0.01319 < 0.01 | flow_leverage=цена идёт: +32.8% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 6.11 > 0.95,
FORMUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,114,18,12,10,none,0.0,0,-0.04018,0.4841,1.42,224,60.6,,"flow_dormant=цикла не было: рост до пика x1.42 < x3.0, за жизнь x3.16 при падении 95.9% | flow_hidden=поток не растёт: наклон -0.04018 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 9.55 > 0.95",
SSVUSDT,0,0,none,,0,,0.0,0.0,0.0,34.6,0.0,39.6,0.0,,73,6,3,10,none,0.0,0,-0.04574,0.4719,1.42,206,62.7,,flow_dormant=отскока не было: 10.3% < 15.0% | flow_hidden=цена растёт: наклон 0.00229 > 0.002 | flow_leverage=цена идёт: +25.3% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 9.43 > 0.95,
BMTUSDT,1,75,flow_churn,сильный,2,дни,0.0,0.0,0.0,50.1,0.0,0.0,0.0,0.01618,92,14,7,10,none,0.0,0,-0.00643,0.4968,4.02,12,71.3,,flow_dormant=база широка: 301.8% при падении 71.3% — доля 1.22 > 0.55 | flow_hidden=цена растёт: наклон 0.00780 > 0.002 | flow_leverage=цена идёт: -50.6% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95,
PTBUSDT,0,0,none,,0,,0.0,0.0,0.0,33.1,0.0,0.0,0.0,,82,10,5,10,up,0.119,0,-0.04592,0.4775,2.07,206,88.1,,"flow_dormant=цикла не было: рост до пика x2.07 < x3.0, за жизнь x3.91 при падении 99.5% | flow_hidden=цена растёт: наклон 0.01292 > 0.002 | flow_leverage=фандинг не отрицательный: 35.7% APR > -5.0% | flow_spring=фон шумный: rel_vol 3.30 > 0.95",
VETUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,28.9,0.0,,53,6,2,10,none,0.0,0,-0.0175,0.4913,1.28,228,67.8,,flow_dormant=отскока не было: 7.8% < 15.0% | flow_hidden=поток не растёт: наклон -0.01750 < 0.01 | flow_leverage=цена идёт: +19.9% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 6.90 > 0.95,
FFUSDT,1,62,flow_fuel,умеренный,7,неделя,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.06918166666666666,48,4,2,3,up,0.204,0,-0.02757,0.4873,2.53,134,66.8,,"flow_dormant=цикла не было: рост до пика x2.53 < x3.0, за жизнь x1.12 при падении 88.8% | flow_hidden=поток не растёт: наклон -0.02757 < 0.01 | flow_leverage=цена идёт: +19.7% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 4.01 > 0.95",
MEUSDT,1,100,flow_fuel,экстремальный,25,недели,0.0,0.0,0.0,28.9,0.0,79.7,0.0,0.06282,100,20,14,10,up,0.111,0,-0.02266,0.4859,1.55,216,82.3,,"flow_dormant=цикла не было: рост до пика x1.55 < x3.0, за жизнь x1.74 при падении 99.3% | flow_hidden=поток не растёт: наклон -0.02266 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 6.42 > 0.95",
ESPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,37,1,1,3,none,0.0,0,-0.00741,0.4945,3.77,179,71.3,,flow_dormant=отскока не было: 6.6% < 15.0% | flow_hidden=цена растёт: наклон 0.00241 > 0.002 | flow_leverage=цена идёт: +26.0% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 1.55 > 0.95,
POPCATUSDT,1,66,flow_fuel,умеренный,25,недели,0.0,0.0,0.0,0.0,0.0,40.6,0.0,0.05012666666666667,61,10,4,10,none,0.0,0,-0.02276,0.4893,1.59,228,67.6,,"flow_dormant=цикла не было: рост до пика x1.59 < x3.0, за жизнь x4.51 при падении 98.2% | flow_hidden=поток не растёт: наклон -0.02276 < 0.01 | flow_leverage=цена идёт: +26.2% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95",
SYNUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,,0,,,,,,,,
SAHARAUSDT,0,0,none,,0,,41.2,0.0,0.0,0.0,0.0,0.0,0.0,,84,6,4,10,down,0.173,0,-0.02725,0.4867,3.67,102,85.1,,flow_hidden=поток не растёт: наклон -0.02725 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 4.10 > 0.95,
SUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,64,8,6,10,none,0.0,0,-0.02108,0.4907,1.44,228,81.4,,"flow_dormant=цикла не было: рост до пика x1.44 < x3.0, за жизнь x3.19 при падении 98.1% | flow_hidden=поток не растёт: наклон -0.02108 < 0.01 | flow_leverage=цена идёт: +18.5% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 6.88 > 0.95",
IOTAUSDT,0,0,none,,0,,48.6,0.0,0.0,0.0,0.0,0.0,0.0,,67,9,8,10,none,0.0,0,-0.02217,0.4846,1.73,226,77.5,,flow_hidden=поток не растёт: наклон -0.02217 < 0.01 | flow_leverage=цена идёт: +29.6% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 8.39 > 0.95,
MEGAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,46,6,5,3,down,0.173,0,-0.02872,0.4842,2.12,126,86.4,,"flow_dormant=цикла не было: рост до пика x2.12 < x3.0, за жизнь x2.12 при падении 86.4% | flow_hidden=поток не растёт: наклон -0.02872 < 0.01 | flow_leverage=цена идёт: +13.6% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 3.25 > 0.95",
COWUSDT,1,62,flow_taker,умеренный,25,недели,0.0,0.0,0.0,0.0,37.4,0.0,0.0,0.11023333333333334,92,11,5,10,down,0.353,0,-0.00407,0.4973,1.35,220,65.3,,"flow_dormant=цикла не было: рост до пика x1.35 < x3.0, за жизнь x3.92 при падении 92.0% | flow_hidden=поток не растёт: наклон -0.00407 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95",
UBUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,48.4,0.0,,85,10,7,10,up,0.292,0,0.00164,0.5005,13.73,99,76.7,,flow_dormant=база широка: 268.9% при падении 76.7% — доля 0.82 > 0.55 | flow_hidden=цена растёт: наклон 0.00981 > 0.002 | flow_leverage=цена идёт: -10.4% за 14 баров > 10.0% | flow_spring=диапазон широк: 88.6% > 35%,
EPICUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,39.3,0.0,,135,7,5,10,up,0.518,0,-0.00749,0.4971,6.76,14,79.6,,flow_dormant=это уже движение: отскок 368.3% > 250.0% | flow_hidden=цена растёт: наклон 0.00427 > 0.002 | flow_leverage=цена идёт: -33.8% за 14 баров > 10.0% | flow_spring=диапазон широк: 288.2% > 35%,
COMPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,88,12,4,10,none,0.0,0,-0.0148,0.493,2.0,126,49.5,,flow_dormant=отскока не было: 6.0% < 15.0% | flow_hidden=поток не растёт: наклон -0.01480 < 0.01 | flow_leverage=цена идёт: +17.7% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 9.22 > 0.95,
SLXUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5,0,0,1,none,0.0,1,-0.06536,0.4647,5.0,56,92.1,,flow_dormant=обвал дельты (наклон -0.0654) | flow_hidden=обвал дельты (наклон -0.0654) | flow_leverage=обвал дельты (наклон -0.0654) | flow_spring=нет живых зон,
RAVEUSDT,0,0,none,,0,,60.3,0.0,0.0,0.0,0.0,0.0,0.0,,51,4,1,3,up,0.106,0,-0.05331,0.4749,137.75,126,99.3,,flow_hidden=поток не растёт: наклон -0.05331 < 0.01 | flow_leverage=цена идёт: -10.1% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 3.62 > 0.95,
ANTHROPICUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,39.6,0.0,,12,2,0,1,up,0.398,0,0.0043,0.5039,1.2,80,30.6,,"flow_dormant=цикла не было: рост до пика x1.20 < x3.0, за жизнь x1.09 при падении 30.6% | flow_hidden=поток не растёт: наклон 0.00430 < 0.01 | flow_leverage=цена идёт: +28.8% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 4.07 > 0.95",
GRTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,57,6,5,10,none,0.0,0,-0.01656,0.4904,1.38,225,71.2,,flow_dormant=отскока не было: 13.9% < 15.0% | flow_hidden=поток не растёт: наклон -0.01656 < 0.01 | flow_leverage=цена идёт: +15.0% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 5.23 > 0.95,
NEOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,69,4,4,10,down,0.1,0,-0.02803,0.4827,1.19,228,60.5,,"flow_dormant=цикла не было: рост до пика x1.19 < x3.0, за жизнь x4.43 при падении 93.8% | flow_hidden=поток не растёт: наклон -0.02803 < 0.01 | flow_leverage=цена идёт: +16.2% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 8.97 > 0.95",
HOLOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,81,8,7,10,none,0.0,0,-0.0181,0.4915,2.13,10,48.4,,"flow_dormant=цикла не было: рост до пика x2.13 < x3.0, за жизнь x1.21 при падении 93.9% | flow_hidden=поток не растёт: наклон -0.01810 < 0.01 | flow_leverage=фандинг не отрицательный: -0.2% APR > -5.0% | flow_spring=фон шумный: rel_vol 2.21 > 0.95",
MANTRAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,28,8,4,3,none,0.0,0,-0.03623,0.4817,1.94,171,84.7,,"flow_dormant=цикла не было: рост до пика x1.94 < x3.0, за жизнь x1.84 при падении 84.7% | flow_hidden=поток не растёт: наклон -0.03623 < 0.01 | flow_leverage=цена идёт: -19.7% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 5.04 > 0.95",
CFGUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9,0,0,3,none,0.0,0,-0.03404,0.4753,2.79,105,66.6,,"flow_dormant=цикла не было: рост до пика x2.79 < x3.0, за жизнь x2.79 при падении 66.6% | flow_hidden=поток не растёт: наклон -0.03404 < 0.01 | flow_leverage=нет живых зон, сеть не запрашивалась | flow_spring=нет живых зон",
ZBTUSDT,1,62,flow_fuel,умеренный,2,дни,0.0,0.0,0.0,0.0,0.0,37.1,0.0,0.07372166666666666,63,7,3,3,down,0.098,0,-0.0169,0.4932,4.91,118,73.7,,flow_dormant=база широка: 185.5% при падении 73.7% — доля 0.66 > 0.55 | flow_hidden=поток не растёт: наклон -0.01690 < 0.01 | flow_leverage=цена идёт: -22.8% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 1.92 > 0.95,
DUSKUSDT,0,0,none,,0,,49.1,0.0,0.0,0.0,0.0,0.0,0.0,,133,8,7,10,none,0.0,0,-0.03444,0.4792,6.93,215,80.9,,flow_hidden=поток не растёт: наклон -0.03444 < 0.01 | flow_leverage=цена идёт: +15.8% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 8.72 > 0.95,
0GUSDT,0,0,none,,0,,49.2,0.0,0.0,0.0,0.0,0.0,0.0,,63,5,4,0,none,0.0,0,-0.04262,0.477,1.68,209,88.7,,flow_hidden=поток не растёт: наклон -0.04262 < 0.01 | flow_leverage=цена идёт: +11.7% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 3.21 > 0.95,
ZKUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,86,9,4,10,none,0.0,0,-0.02039,0.4878,1.52,228,83.0,,"flow_dormant=цикла не было: рост до пика x1.52 < x3.0, за жизнь x3.41 при падении 97.4% | flow_hidden=поток не растёт: наклон -0.02039 < 0.01 | flow_leverage=цена идёт: +15.4% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 5.29 > 0.95",
SAGAUSDT,1,94,flow_fuel,экстремальный,25,недели,0.0,0.0,0.0,0.0,0.0,69.5,0.0,0.013775,95,20,6,10,up,0.106,0,-0.04045,0.4823,1.34,216,84.1,,"flow_dormant=цикла не было: рост до пика x1.34 < x3.0, за жизнь x1.16 при падении 99.8% | flow_hidden=поток не растёт: наклон -0.04045 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 3.32 > 0.95",
IMXUSDT,0,0,none,,0,,39.3,0.0,0.0,0.0,0.0,0.0,0.0,,61,4,4,10,none,0.0,0,-0.0215,0.4848,1.44,217,69.5,,flow_hidden=поток не растёт: наклон -0.02150 < 0.01 | flow_leverage=цена идёт: +10.4% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 6.24 > 0.95,
ONEUSDT,0,0,none,,0,,41.0,0.0,0.0,0.0,0.0,0.0,0.0,,73,16,10,10,down,0.258,0,-0.05169,0.4771,1.43,229,87.9,,flow_hidden=поток не растёт: наклон -0.05169 < 0.01 | flow_leverage=цена идёт: -39.5% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 5.34 > 0.95,
SUSHIUSDT,0,0,none,,0,,50.2,0.0,0.0,0.0,0.0,0.0,0.0,,75,8,6,10,none,0.0,0,-0.02197,0.4859,1.39,217,63.1,,flow_hidden=поток не растёт: наклон -0.02197 < 0.01 | flow_leverage=цена идёт: +22.9% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 7.79 > 0.95,
4USDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48,4,3,3,down,0.065,1,-0.06197,0.472,1.88,223,81.3,,flow_dormant=обвал дельты (наклон -0.0620) | flow_hidden=обвал дельты (наклон -0.0620) | flow_leverage=обвал дельты (наклон -0.0620) | flow_spring=обвал дельты (наклон -0.0620),
MEMEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,96,7,5,10,up,0.478,0,-0.05111,0.4721,1.48,214,67.5,,"flow_dormant=цикла не было: рост до пика x1.48 < x3.0, за жизнь x3.70 при падении 99.2% | flow_hidden=поток не растёт: наклон -0.05111 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 6.29 > 0.95",
STABLEUSDT,1,93,flow_leverage,экстремальный,7,неделя,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.030590000000000003,50,5,3,3,down,0.076,0,-0.02836,0.4882,4.11,100,37.3,,flow_dormant=падение 37.3% < 45.0% | flow_hidden=поток не растёт: наклон -0.02836 < 0.01 | flow_spring=фон шумный: rel_vol 2.50 > 0.95,
MANAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,72,6,3,10,up,0.215,0,-0.01978,0.4881,1.64,211,67.7,,"flow_dormant=цикла не было: рост до пика x1.64 < x3.0, за жизнь x3.98 при падении 92.9% | flow_hidden=поток не растёт: наклон -0.01978 < 0.01 | flow_leverage=цена идёт: +13.4% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 5.38 > 0.95",
ACTUSDT,1,100,flow_fuel,экстремальный,25,недели,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.010655500000000002,96,8,3,10,up,0.346,0,-0.0468,0.4806,1.17,237,84.6,,"flow_dormant=цикла не было: рост до пика x1.17 < x3.0, за жизнь x2.30 при падении 99.2% | flow_hidden=цена растёт: наклон 0.00276 > 0.002 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 4.55 > 0.95",
RIFUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,132,14,11,10,down,0.19,0,-0.00606,0.4971,5.05,68,70.1,,flow_dormant=база широка: 230.7% при падении 70.1% — доля 0.98 > 0.55 | flow_hidden=поток не растёт: наклон -0.00606 < 0.01 | flow_leverage=цена идёт: +22.7% за 14 баров > 10.0% | flow_spring=диапазон широк: 46.6% > 35%,
JASMYUSDT,0,0,none,,0,,40.8,0.0,0.0,0.0,0.0,0.0,0.0,,60,8,6,10,none,0.0,0,-0.04774,0.4766,1.87,226,66.7,,flow_hidden=поток не растёт: наклон -0.04774 < 0.01 | flow_leverage=фандинг не отрицательный: 6.7% APR > -5.0% | flow_spring=фон шумный: rel_vol 3.02 > 0.95,
RUNEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,62,9,4,10,up,0.181,0,-0.01327,0.493,1.28,217,57.3,,flow_dormant=отскока не было: 14.9% < 15.0% | flow_hidden=поток не растёт: наклон -0.01327 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 4.92 > 0.95,
