symbol,detected,score,case,strength,horizon_days,horizon_tf,dormant,hidden,spring,churn,taker,fuel,leverage,zone_price,events,zones,zones_conf,vortex_scale,vortex_dir,vortex_str,collapsing,delta_slope,buy_share,growth_x,peak_age,drop_pct,failures,rejects,error
BRUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,122,8,4,10,none,0.0,0,0.01222,0.5102,6.01,3,31.9,,flow_dormant=падение 31.9% < 45.0% | flow_hidden=цена растёт: наклон 0.00312 > 0.002 | flow_leverage=цена идёт: +35.1% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95,
INJUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,65,7,4,10,up,0.339,0,-0.03982,0.4815,2.79,76,45.3,,flow_dormant=отскока не было: 9.6% < 15.0% | flow_hidden=поток не растёт: наклон -0.03982 < 0.01 | flow_leverage=цена идёт: -16.8% за 14 баров > 10.0% | flow_spring=событий за 24 баров 0 < 2,
XAIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,88,13,7,10,none,0.0,0,-0.04442,0.4766,1.55,211,74.6,,"flow_dormant=цикла не было: рост до пика x1.55 < x3.0, за жизнь x3.63 при падении 99.6% | flow_hidden=поток не растёт: наклон -0.04442 < 0.01 | flow_leverage=цена идёт: +15.2% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95",
APTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,68,4,3,10,up,0.375,0,-0.04309,0.4794,1.3,222,73.9,,flow_dormant=отскока не было: 11.9% < 15.0% | flow_hidden=поток не растёт: наклон -0.04309 < 0.01 | flow_leverage=фандинг не отрицательный: 2.3% APR > -5.0% | flow_spring=фон шумный: rel_vol 1.11 > 0.95,
XLMUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,78,7,7,10,up,0.229,0,-0.04028,0.4798,2.19,78,47.8,,flow_dormant=отскока не было: 11.7% < 15.0% | flow_hidden=поток не растёт: наклон -0.04028 < 0.01 | flow_leverage=фандинг не отрицательный: 0.4% APR > -5.0% | flow_spring=нет опорной зоны под ценой,
XNYUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,77,7,4,10,up,0.245,0,-0.02838,0.4861,5.21,93,60.8,,flow_dormant=база широка: 89.8% при падении 60.8% — доля 0.58 > 0.55 | flow_hidden=цена растёт: наклон 0.00603 > 0.002 | flow_leverage=фандинг не отрицательный: 26.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 7.51 > 0.95,
BLESSUSDT,1,91,flow_fuel,экстремальный,2,дни,37.0,0.0,0.0,0.0,31.0,60.5,0.0,0.007410666666666667,84,7,2,3,none,0.0,0,0.01335,0.5033,9.27,124,89.6,,flow_hidden=цена растёт: наклон 0.01105 > 0.002 | flow_leverage=цена идёт: -26.3% за 14 баров > 10.0% | flow_spring=не сжалась: squeeze 1.40 > 0.9,
PROMUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,132,15,10,10,up,1.0,0,-0.00536,0.4963,1.37,232,91.0,,"flow_dormant=цикла не было: рост до пика x1.37 < x3.0, за жизнь x3.90 при падении 93.2% | flow_hidden=цена растёт: наклон 0.01508 > 0.002 | flow_leverage=цена идёт: +14.3% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 1.45 > 0.95",
币安人生USDT,1,73,flow_fuel,сильный,7,неделя,0.0,0.0,0.0,0.0,0.0,48.4,0.0,0.3358133333333333,55,6,0,3,down,0.141,0,-0.02184,0.4874,24.53,70,51.3,,flow_dormant=отскока не было: 12.2% < 15.0% | flow_hidden=поток не растёт: наклон -0.02184 < 0.01 | flow_leverage=цена идёт: -12.4% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 2.89 > 0.95,
CROSSUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,92,14,10,10,none,0.0,0,-0.00834,0.495,1.4,228,63.0,,"flow_dormant=цикла не было: рост до пика x1.40 < x3.0, за жизнь x4.22 при падении 86.8% | flow_hidden=цена растёт: наклон 0.00283 > 0.002 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95",
ACUUSDT,1,85,flow_dormant,экстремальный,2,дни,54.3,0.0,0.0,30.6,0.0,54.1,0.0,0.07129,28,3,1,3,none,0.0,0,-0.01344,0.4904,3.62,204,83.4,,flow_hidden=цена растёт: наклон 0.00331 > 0.002 | flow_leverage=цена идёт: +61.5% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95,
HOLOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,78,7,6,3,none,0.0,0,-0.00998,0.4931,2.13,4,46.3,,"flow_dormant=цикла не было: рост до пика x2.13 < x3.0, за жизнь x1.21 при падении 93.7% | flow_hidden=поток не растёт: наклон -0.00998 < 0.01 | flow_leverage=цена идёт: -16.0% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 5.80 > 0.95",
REUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2,0,0,1,up,0.32,0,-0.00885,0.4948,2.99,57,67.5,,"flow_dormant=цикла не было: рост до пика x2.99 < x3.0, за жизнь x2.68 при падении 67.5% | flow_hidden=поток не растёт: наклон -0.00885 < 0.01 | flow_leverage=нет живых зон, сеть не запрашивалась | flow_spring=нет живых зон",
1000SHIBUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,51,6,4,10,up,0.206,0,-0.02342,0.4903,1.48,223,59.9,,flow_dormant=отскока не было: 7.7% < 15.0% | flow_hidden=поток не растёт: наклон -0.02342 < 0.01 | flow_leverage=цена идёт: -10.2% за 14 баров > 10.0% | flow_spring=нет опорной зоны под ценой,
ONEUSDT,1,66,flow_dormant,умеренный,25,недели,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.00058,68,15,8,10,up,0.116,0,-0.02249,0.4838,1.43,223,87.9,,flow_hidden=поток не растёт: наклон -0.02249 < 0.01 | flow_leverage=цена идёт: -40.4% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 7.22 > 0.95,
DOSUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,,0,,,,,,,,
BMTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85,14,7,10,none,0.0,0,-0.00285,0.4981,4.02,6,66.9,,flow_dormant=отскока не было: 14.4% < 15.0% | flow_hidden=цена растёт: наклон 0.00595 > 0.002 | flow_leverage=цена идёт: +30.4% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95,
AVAAIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,108,11,5,10,up,0.271,0,-0.01227,0.4902,3.75,2,22.4,,flow_dormant=падение 22.4% < 45.0% | flow_hidden=цена растёт: наклон 0.01562 > 0.002 | flow_leverage=цена идёт: +69.1% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 4.06 > 0.95,
ARBUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,61,4,3,10,up,0.205,0,-0.03795,0.4807,1.26,222,69.1,,"flow_dormant=цикла не было: рост до пика x1.26 < x3.0, за жизнь x3.26 при падении 97.1% | flow_hidden=поток не растёт: наклон -0.03795 < 0.01 | flow_leverage=фандинг не отрицательный: 1.7% APR > -5.0% | flow_spring=нет опорной зоны под ценой",
龙虾USDT,1,57,flow_fuel,умеренный,2,дни,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.011772,27,2,0,3,up,0.135,0,0.00993,0.5054,6.61,6,52.0,,flow_dormant=база широка: 342.9% при падении 52.0% — доля 3.17 > 0.55 | flow_hidden=цена растёт: наклон 0.01462 > 0.002 | flow_leverage=цена идёт: +14.4% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 4.93 > 0.95,
ICPUSDT,1,61,flow_dormant,умеренный,25,недели,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.991,97,14,9,10,none,0.0,0,-0.03618,0.4831,1.81,213,58.7,,flow_hidden=поток не растёт: наклон -0.03618 < 0.01 | flow_leverage=фандинг не отрицательный: 5.5% APR > -5.0% | flow_spring=не сжалась: squeeze 1.30 > 0.9,
GWEIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42,7,4,3,down,0.587,0,-0.03447,0.4843,10.96,48,94.2,,flow_dormant=база широка: 1634.9% при падении 94.2% — доля 1.00 > 0.55 | flow_hidden=поток не растёт: наклон -0.03447 < 0.01 | flow_leverage=цена идёт: +40.1% за 14 баров > 10.0% | flow_spring=нет опорной зоны под ценой,
CRVUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,45,6,2,10,up,0.122,0,-0.01599,0.4918,1.36,211,63.0,,flow_dormant=отскока не было: 6.5% < 15.0% | flow_hidden=цена растёт: наклон 0.00285 > 0.002 | flow_leverage=цена идёт: +19.6% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 1.22 > 0.95,
DEXEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,159,10,8,10,none,0.0,0,-0.02025,0.4906,29.1,35,97.4,,flow_dormant=это уже движение: отскок 281.6% > 250.0% | flow_hidden=поток не растёт: наклон -0.02025 < 0.01 | flow_leverage=цена идёт: -16.2% за 14 баров > 10.0% | flow_spring=нет опорной зоны под ценой,
1000BONKUSDT,1,56,flow_dormant,умеренный,2,дни,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.002215,69,7,4,10,down,0.115,0,-0.03573,0.4824,1.81,222,83.5,,flow_hidden=поток не растёт: наклон -0.03573 < 0.01 | flow_leverage=цена идёт: -17.2% за 14 баров > 10.0% | flow_spring=нет опорной зоны под ценой,
EPICUSDT,1,64,flow_fuel,умеренный,2,дни,0.0,0.0,0.0,0.0,0.0,39.3,0.0,0.24096666666666666,135,7,5,10,up,0.951,0,-0.00025,0.4983,6.76,8,75.0,,flow_dormant=база широка: 368.3% при падении 75.0% — доля 1.23 > 0.55 | flow_hidden=цена растёт: наклон 0.00917 > 0.002 | flow_leverage=цена идёт: -62.2% за 14 баров > 10.0% | flow_spring=не сжалась: squeeze 1.81 > 0.9,
MMTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,68,12,6,3,up,0.07,0,-0.01397,0.4941,4.71,16,70.4,,flow_dormant=отскока не было: 8.5% < 15.0% | flow_hidden=цена растёт: наклон 0.00263 > 0.002 | flow_leverage=цена идёт: +11.2% за 14 баров > 10.0% | flow_spring=диапазон широк: 179.2% > 35%,
GPSUSDT,1,76,flow_dormant,сильный,25,недели,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.00818,130,13,9,10,down,0.255,0,-0.0116,0.4939,3.73,187,63.8,,flow_hidden=поток не растёт: наклон -0.01160 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 7.38 > 0.95,
BSBUSDT,1,59,flow_dormant,умеренный,7,неделя,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1116,23,1,0,3,up,0.543,0,-0.04198,0.4811,22.24,88,95.9,,flow_hidden=поток не растёт: наклон -0.04198 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 1.28 > 0.95,
PENGUUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,68,5,1,10,none,0.0,0,-0.02823,0.488,1.62,222,61.9,,"flow_dormant=цикла не было: рост до пика x1.62 < x3.0, за жизнь x2.05 при падении 88.8% | flow_hidden=поток не растёт: наклон -0.02823 < 0.01 | flow_leverage=фандинг не отрицательный: 8.5% APR > -5.0% | flow_spring=нет опорной зоны под ценой",
OPUSDT,1,63,flow_dormant,умеренный,25,недели,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0817,53,7,4,10,up,0.163,0,-0.01545,0.4918,1.51,215,78.3,,flow_hidden=поток не растёт: наклон -0.01545 < 0.01 | flow_leverage=фандинг не отрицательный: 9.3% APR > -5.0% | flow_spring=нет опорной зоны под ценой,
ZAMAUSDT,1,90,flow_fuel,экстремальный,2,дни,0.0,0.0,0.0,0.0,0.0,64.5,0.0,0.03907666666666667,42,6,2,3,down,0.084,0,-0.01327,0.4933,2.03,219,92.7,,"flow_dormant=цикла не было: рост до пика x2.03 < x3.0, за жизнь x1.14 при падении 92.7% | flow_hidden=цена растёт: наклон 0.00954 > 0.002 | flow_leverage=цена идёт: -17.7% за 14 баров > 10.0% | flow_spring=диапазон широк: 63.5% > 35%",
PLUMEUSDT,1,52,flow_churn,умеренный,25,недели,0.0,0.0,0.0,27.1,0.0,0.0,0.0,0.012156666666666668,107,15,10,10,none,0.0,0,-0.02647,0.4875,1.32,233,58.8,,"flow_dormant=цикла не было: рост до пика x1.32 < x3.0, за жизнь x1.24 при падении 96.1% | flow_hidden=цена растёт: наклон 0.00348 > 0.002 | flow_leverage=цена идёт: +22.9% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 2.14 > 0.95",
SLXUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5,0,0,1,up,0.223,1,-0.07367,0.4609,5.0,50,89.9,,flow_dormant=обвал дельты (наклон -0.0737) | flow_hidden=обвал дельты (наклон -0.0737) | flow_leverage=обвал дельты (наклон -0.0737) | flow_spring=нет живых зон,
LDOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,72,5,4,10,none,0.0,0,-0.02703,0.4894,1.32,222,65.6,,"flow_dormant=цикла не было: рост до пика x1.32 < x3.0, за жизнь x4.64 при падении 94.2% | flow_hidden=цена растёт: наклон 0.00362 > 0.002 | flow_leverage=фандинг не отрицательный: 7.8% APR > -5.0% | flow_spring=событий за 24 баров 1 < 2",
ATOMUSDT,1,65,flow_fuel,умеренный,25,недели,0.0,0.0,0.0,0.0,0.0,39.6,0.0,1.3296666666666666,54,6,3,10,none,0.0,0,-0.02268,0.4892,1.42,214,55.2,,"flow_dormant=цикла не было: рост до пика x1.42 < x3.0, за жизнь x1.45 при падении 92.4% | flow_hidden=поток не растёт: наклон -0.02268 < 0.01 | flow_leverage=фандинг не отрицательный: -1.9% APR > -5.0% | flow_spring=не сжалась: squeeze 0.96 > 0.9",
STABLEUSDT,1,71,flow_fuel,сильный,7,неделя,0.0,0.0,0.0,0.0,0.0,46.2,0.0,0.022312,47,3,1,3,none,0.0,0,-0.02355,0.4904,4.8,94,33.1,,flow_dormant=падение 33.1% < 45.0% | flow_hidden=поток не растёт: наклон -0.02355 < 0.01 | flow_leverage=позицию не набирают: OI -0.097 < 0.15 | flow_spring=фон шумный: rel_vol 4.94 > 0.95,
JTOUSDT,1,76,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,0.0,51.4,0.0,0.5103333333333334,103,10,5,10,up,0.382,0,-0.02432,0.4892,4.24,51,47.1,,flow_dormant=база широка: 89.0% при падении 47.1% — доля 1.00 > 0.55 | flow_hidden=поток не растёт: наклон -0.02432 < 0.01 | flow_leverage=цена идёт: +15.2% за 14 баров > 10.0% | flow_spring=событий за 24 баров 0 < 2,
BIGTIMEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,67,11,8,10,none,0.0,0,-0.0316,0.4844,1.47,210,83.6,,flow_dormant=отскока не было: 8.8% < 15.0% | flow_hidden=поток не растёт: наклон -0.03160 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 7.25 > 0.95,
BERAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,81,8,6,10,none,0.0,0,-0.04646,0.4797,4.07,186,90.0,,flow_dormant=отскока не было: 10.7% < 15.0% | flow_hidden=поток не растёт: наклон -0.04646 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 1.89 > 0.95,
KOMAUSDT,1,67,flow_churn,умеренный,2,дни,0.0,0.0,0.0,35.5,0.0,54.8,0.0,0.013759,101,9,5,10,up,0.128,0,0.00902,0.5027,5.83,16,67.3,,flow_dormant=база широка: 415.1% при падении 67.3% — доля 2.02 > 0.55 | flow_hidden=цена растёт: наклон 0.01561 > 0.002 | flow_leverage=фандинг не отрицательный: 29.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 2.55 > 0.95,
VIRTUALUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,64,9,5,10,none,0.0,0,-0.02032,0.4892,1.88,222,61.6,,"flow_dormant=цикла не было: рост до пика x1.88 < x3.0, за жизнь x3.66 при падении 91.1% | flow_hidden=поток не растёт: наклон -0.02032 < 0.01 | flow_leverage=фандинг не отрицательный: 3.6% APR > -5.0% | flow_spring=нет опорной зоны под ценой",
AVNTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47,10,4,10,up,0.239,0,-0.01974,0.4868,1.84,230,82.3,,flow_dormant=отскока не было: 12.0% < 15.0% | flow_hidden=поток не растёт: наклон -0.01974 < 0.01 | flow_leverage=цена идёт: +24.4% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 2.98 > 0.95,
UAIUSDT,1,62,flow_fuel,умеренный,2,дни,0.0,0.0,0.0,0.0,0.0,37.1,0.0,0.19290000000000002,70,7,3,3,none,0.0,0,-0.00368,0.4978,5.3,150,72.8,,flow_dormant=база широка: 173.0% при падении 72.8% — доля 0.65 > 0.55 | flow_hidden=поток не растёт: наклон -0.00368 < 0.01 | flow_leverage=цена идёт: -31.4% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 1.43 > 0.95,
ESPORTSUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,119,7,6,10,down,0.262,0,-0.01206,0.4946,3.24,88,98.4,,flow_dormant=это уже движение: отскок 530.0% > 250.0% | flow_hidden=поток не растёт: наклон -0.01206 < 0.01 | flow_leverage=цена идёт: -13.0% за 14 баров > 10.0% | flow_spring=нет опорной зоны под ценой,
DUSKUSDT,1,90,flow_fuel,экстремальный,25,недели,0.0,0.0,0.0,0.0,0.0,64.5,0.0,0.070025,130,6,5,10,up,0.14,0,-0.03027,0.4851,7.57,209,80.9,,flow_dormant=отскока не было: 10.3% < 15.0% | flow_hidden=поток не растёт: наклон -0.03027 < 0.01 | flow_leverage=цена идёт: +21.3% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 5.56 > 0.95,
ASTERUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,32,5,2,3,down,0.142,0,-0.05326,0.4766,1.25,223,50.4,,"flow_dormant=цикла не было: рост до пика x1.25 < x3.0, за жизнь x4.41 при падении 83.5% | flow_hidden=поток не растёт: наклон -0.05326 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=нет опорной зоны под ценой",
TIAUSDT,1,64,flow_dormant,умеренный,25,недели,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2966,63,7,4,10,none,0.0,0,-0.02958,0.4809,1.46,215,57.0,,flow_hidden=поток не растёт: наклон -0.02958 < 0.01 | flow_leverage=фандинг не отрицательный: 10.5% APR > -5.0% | flow_spring=нет опорной зоны под ценой,
HBARUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,62,8,6,10,none,0.0,0,-0.01725,0.4897,1.28,222,52.0,,flow_dormant=отскока не было: 4.5% < 15.0% | flow_hidden=поток не растёт: наклон -0.01725 < 0.01 | flow_leverage=фандинг не отрицательный: 2.3% APR > -5.0% | flow_spring=нет опорной зоны под ценой,
RAREUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,106,18,12,10,up,0.177,0,-0.02195,0.4872,1.63,211,66.2,,"flow_dormant=цикла не было: рост до пика x1.63 < x3.0, за жизнь x3.81 при падении 96.5% | flow_hidden=поток не растёт: наклон -0.02195 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 8.39 > 0.95",
TSTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,127,10,9,10,none,0.0,0,-0.03431,0.4849,4.6,104,73.2,,flow_dormant=база широка: 184.9% при падении 73.2% — доля 0.68 > 0.55 | flow_hidden=цена растёт: наклон 0.00626 > 0.002 | flow_leverage=цена идёт: +27.2% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 2.20 > 0.95,
DASHUSDT,1,55,flow_fuel,умеренный,25,недели,0.0,0.0,0.0,0.0,0.0,29.7,0.0,22.406666666666666,115,9,7,10,up,0.187,0,-0.03976,0.4817,2.67,212,70.1,,flow_dormant=отскока не было: 10.9% < 15.0% | flow_hidden=поток не растёт: наклон -0.03976 < 0.01 | flow_leverage=фандинг не отрицательный: 8.1% APR > -5.0% | flow_spring=событий за 24 баров 0 < 2,
2ZUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,37,6,1,3,down,0.107,0,-0.00326,0.497,1.45,204,69.1,,"flow_dormant=цикла не было: рост до пика x1.45 < x3.0, за жизнь x1.33 при падении 96.3% | flow_hidden=поток не растёт: наклон -0.00326 < 0.01 | flow_leverage=цена идёт: -11.7% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 5.59 > 0.95",
JCTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,68,8,6,3,none,0.0,0,-0.0389,0.4803,7.9,64,74.1,,flow_dormant=отскока не было: 10.9% < 15.0% | flow_hidden=поток не растёт: наклон -0.03890 < 0.01 | flow_leverage=цена идёт: -37.3% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 3.01 > 0.95,
STARUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13,3,0,1,up,0.091,0,-0.03294,0.4868,1.71,94,78.6,,"flow_dormant=цикла не было: рост до пика x1.71 < x3.0, за жизнь x1.54 при падении 78.6% | flow_hidden=поток не растёт: наклон -0.03294 < 0.01 | flow_leverage=цена идёт: +13.1% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 1.48 > 0.95",
SYRUPUSDT,1,69,flow_taker,умеренный,25,недели,0.0,0.0,0.0,0.0,44.3,0.0,0.0,0.16231,34,2,0,10,up,0.273,0,-0.00219,0.4978,1.37,214,72.6,,"flow_dormant=цикла не было: рост до пика x1.37 < x3.0, за жизнь x3.44 при падении 83.1% | flow_hidden=поток не растёт: наклон -0.00219 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 2.81 > 0.95",
MUBARAKUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,91,11,7,10,none,0.0,0,-0.02601,0.4876,3.28,6,49.8,,flow_dormant=отскока не было: 12.6% < 15.0% | flow_hidden=цена растёт: наклон 0.00895 > 0.002 | flow_leverage=цена идёт: +32.0% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 2.31 > 0.95,
CCUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50,6,2,3,down,0.093,0,-0.03402,0.4861,2.48,194,56.0,,"flow_dormant=цикла не было: рост до пика x2.48 < x3.0, за жизнь x3.52 при падении 76.0% | flow_hidden=поток не растёт: наклон -0.03402 < 0.01 | flow_leverage=цена идёт: -16.0% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 2.02 > 0.95",
DODOXUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,123,11,9,10,up,0.196,0,-0.02469,0.4872,2.62,10,43.6,,"flow_dormant=цикла не было: рост до пика x2.62 < x3.0, за жизнь x4.30 при падении 94.5% | flow_hidden=цена растёт: наклон 0.00427 > 0.002 | flow_leverage=цена идёт: +15.3% за 14 баров > 10.0% | flow_spring=не сжалась: squeeze 2.05 > 0.9",
OPNUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30,7,4,3,none,0.0,0,-0.04591,0.4789,2.35,174,94.2,,"flow_dormant=цикла не было: рост до пика x2.35 < x3.0, за жизнь x2.35 при падении 94.2% | flow_hidden=поток не растёт: наклон -0.04591 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 1.31 > 0.95",
NOTUSDT,1,70,flow_dormant,сильный,25,недели,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.000319,68,10,5,10,none,0.0,0,-0.01821,0.489,2.38,100,58.8,,flow_hidden=поток не растёт: наклон -0.01821 < 0.01 | flow_leverage=цена идёт: +11.4% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 2.10 > 0.95,
UBUSDT,1,73,flow_fuel,сильный,2,дни,0.0,0.0,0.0,0.0,0.0,48.4,0.0,0.06400333333333334,83,9,6,3,up,0.213,0,0.00389,0.501,13.73,93,76.7,,flow_dormant=база широка: 268.9% при падении 76.7% — доля 0.82 > 0.55 | flow_hidden=цена растёт: наклон 0.01087 > 0.002 | flow_leverage=цена идёт: -35.6% за 14 баров > 10.0% | flow_spring=диапазон широк: 89.8% > 35%,
